date,stock_price,premium,strike_date,strike_price,strike_margin,time_to_expire_days,volume_traded
2019-06-03,11.74509,0.2,2019-09-16,8.57259,-0.2701128726982935,105,44000.0
2019-06-03,11.74509,0.44,2019-09-16,9.57259,-0.18497091124887077,105,97702.0
2019-06-04,11.75009,0.54,2019-07-15,10.57259,-0.10021199837618266,41,2160.0
2019-06-05,11.36009,0.78,2019-07-15,10.57259,-0.06932163389550608,40,6240.0
2019-06-06,12.03009,1.2,2019-10-21,10.82259,-0.10037331391535721,137,7200.0
2019-06-06,12.03009,2.85,2019-10-21,11.51009,-0.04322494677928424,137,17100.0
2019-06-07,12.22259,0.2,2019-09-16,8.57259,-0.29862737766709024,101,43460.0
2019-06-07,12.22259,0.3,2019-09-16,9.57259,-0.2168116577582984,101,130380.0
2019-06-07,12.22259,2.1,2019-09-16,11.44759,-0.0634071829293137,101,456510.0
2019-06-17,12.01009,0.43,2019-07-15,11.32259,-0.05724353439482968,28,4300.0
2019-06-21,12.66009,1.39,2019-08-19,12.07259,-0.046405673261406544,59,5560.0
2019-06-21,12.66009,1.04,2019-08-19,11.82259,-0.06615276826626038,59,4160.0
2019-06-21,12.66009,0.8,2019-08-19,11.57259,-0.08589986327111421,59,3200.0
2019-06-21,12.66009,0.38,2019-07-15,11.82259,-0.06615276826626038,24,1520.0
2019-06-21,12.66009,0.24,2019-07-15,11.57259,-0.08589986327111421,24,960.0
2019-06-21,12.66009,0.63,2019-07-15,12.07259,-0.046405673261406544,24,2520.0
2019-06-25,12.44759,1.82,2019-07-15,12.57259,0.010042104535898114,20,91000.0
2019-07-05,14.10009,1.01,2019-08-19,13.19759,-0.06400668364528168,45,10100.0
2019-07-15,14.47259,1.69,2019-08-19,14.32259,-0.01036441991378187,35,64558.0
2019-07-15,14.47259,2.19,2019-09-16,13.82259,-0.044912486293054686,63,481801.0
2019-07-15,14.47259,0.35,2019-08-19,13.07259,-0.09673458586196391,35,13370.0
2019-07-15,14.47259,0.58,2019-09-16,12.57259,-0.13128265224123672,63,127612.0
2019-07-22,14.16009,1.1,2019-09-16,13.32259,-0.059145104303715605,56,3300.0
2019-07-22,14.16009,0.58,2019-08-19,13.32259,-0.059145104303715605,28,3480.0
2019-07-22,14.16009,0.7,2019-08-19,13.57259,-0.0414898492876811,28,4200.0
2019-07-22,14.16009,0.97,2019-08-19,13.82259,-0.0238345942716466,28,4850.0
2019-07-22,14.16009,1.3,2019-08-19,14.07259,-0.006179339255612101,28,9100.0
2019-07-22,14.16009,1.38,2019-09-16,13.57259,-0.0414898492876811,56,4140.0
2019-07-29,14.14509,0.5,2019-08-19,13.07259,-0.07582136274848728,21,32500.0
2019-07-29,14.14509,2.18,2019-08-19,14.32259,0.012548523904761313,21,141700.0
2019-07-30,14.94759,0.17,2019-08-19,13.07259,-0.12543828135505455,20,13936.0
2019-07-30,14.94759,0.86,2019-08-19,14.32259,-0.041812760451684854,20,76648.0
2019-08-06,15.84009,0.37,2019-08-19,15.19759,-0.04056163822301515,13,382000.0
2019-08-07,15.92759,2.08,2019-09-16,15.57259,-0.02228836879904621,40,166920.0
2019-08-07,15.92759,0.6,2019-08-19,15.44759,-0.030136385981808952,12,134527.0
2019-08-07,15.92759,0.52,2019-08-19,15.19759,-0.04583242034733443,12,256000.0
2019-08-07,15.92759,0.5,2019-09-16,14.32259,-0.10076854062667362,40,40000.0
2019-08-13,16.125585,1.75,2019-09-16,15.708085,-0.025890533583742877,34,17500.0
2019-08-13,16.125585,2.47,2019-09-16,16.083085,-0.0026355632989439096,34,24700.0
2019-08-13,16.125585,1.92,2019-09-16,15.833085,-0.018138876822143223,34,19200.0
2019-08-13,16.125585,1.64,2019-09-16,15.583085,-0.033642190345342535,34,16400.0
2019-08-13,16.125585,2.27,2019-09-16,15.958085,-0.010387220060543566,34,22700.0
2019-08-14,15.703085,0.09,2019-09-16,11.333085,-0.27828926609007076,33,504.0
2019-08-14,15.703085,0.09,2019-09-16,9.458085,-0.3976925553163598,33,504.0
2019-08-19,16.060585,2.8,2019-11-18,15.235585,-0.05136799188821573,91,359240.0
2019-08-19,16.060585,1.23,2019-11-18,13.735585,-0.1447643407758808,91,157809.0
2019-08-20,16.485585,0.5,2019-09-16,14.208085,-0.13815099676474932,27,40720.0
2019-08-20,16.485585,1.5,2019-09-16,15.458085,-0.0623271785623622,27,120000.0
2019-08-22,16.910585,0.8,2019-12-16,13.520585,-0.2004661577349335,116,102640.0
2019-08-22,16.910585,3.0,2019-12-16,15.145585,-0.10437249805373383,116,384900.0
2019-08-23,14.358085,3.84,2019-12-16,15.145585,0.05484714709517318,115,492672.0
2019-08-23,14.358085,3.84,2019-12-16,15.270585,0.06355304345948638,115,623232.0
2019-08-23,14.358085,1.5,2019-12-16,13.520585,-0.05832950564089851,115,192450.0
2019-08-23,14.358085,4.65,2019-11-18,15.235585,0.06111539247747868,87,596595.0
2019-08-23,14.358085,0.98,2019-09-16,13.208085,-0.08009424655168153,24,398.0
2019-08-23,14.358085,2.46,2019-11-18,13.735585,-0.043355363894279804,87,315618.0
2019-08-26,11.725585,0.2,2019-09-16,8.458085,-0.2786641348811168,21,20.0
2019-08-26,11.725585,2.0,2019-10-21,10.708085,-0.08677605424377548,56,3000.0
2019-08-26,11.725585,2.0,2019-09-16,11.333085,-0.033473809622291774,21,8173.0
2019-08-26,11.725585,1.52,2019-09-16,13.208085,0.12643292424215932,21,488915.0
2019-08-26,11.725585,4.65,2019-11-18,15.235585,0.29934540579425245,84,465.0
2019-08-27,13.743085,1.39,2019-10-21,10.708085,-0.22083833433323014,55,695.0
2019-08-27,13.743085,2.0,2019-09-16,11.333085,-0.17536091787251554,20,200.0
2019-08-27,13.743085,3.0,2019-09-16,13.208085,-0.038928668490371715,20,300.0
2019-08-28,13.440585,3.4,2019-09-16,13.458085,0.0013020266602979016,19,340.0
2019-08-28,13.440585,3.55,2019-09-16,13.208085,-0.017298354201100617,19,1755.0
2019-08-28,13.440585,1.9,2019-09-16,12.458085,-0.07309949678529616,19,350.0
2019-08-28,13.440585,11.0,2019-09-16,16.083085,0.19660602570498234,19,1100.0
2019-08-30,14.755585,3.5,2019-09-16,14.208085,-0.03710459463315073,17,350.0
2019-09-03,14.108085,0.63,2019-09-16,13.208085,-0.06379320793715096,13,2394.0
2019-09-03,14.108085,1.35,2019-09-16,13.708085,-0.02835253686095599,13,675.0
2019-09-05,13.735585,1.85,2019-09-16,13.708085,-0.0020020989277122056,11,442725.0
2019-09-05,13.735585,0.8,2019-09-16,12.458085,-0.09300659564190385,11,176000.0
2019-09-06,13.310585,1.22,2019-09-16,13.208085,-0.0077006382514366685,10,1220.0
2019-09-06,13.310585,2.03,2019-09-16,13.708085,0.02986345077996203,10,1015.0
2019-09-06,13.310585,1.82,2019-09-16,13.458085,0.01108140626426268,10,108000.0
2019-09-09,12.750585,2.9,2019-09-16,13.208085,0.03588070664993029,7,1029.0
2019-09-09,12.750585,2.8,2019-09-16,13.708085,0.07509459369903432,7,2800.0
2019-09-09,12.750585,5.8,2019-09-16,14.208085,0.11430848074813833,7,580.0
2019-09-09,12.750585,1.04,2019-09-16,12.958085,0.016273763125378277,7,520.0
2019-09-10,12.965585,3.54,2019-09-16,13.208085,0.018703359701856853,6,354.0
