data_pregao,cod_negociacao,tipo_mercado,preco_abertura,preco_ultimo_negocio,volume_total_negociado,preco_exercicio,data_vencimento
2018-02-06,BOVAC79,70,2.65,3.1,6935.0,79.0,2018-03-19
2018-02-06,BOVAC78,70,3.1,3.6,6700.0,78.0,2018-03-19
2018-02-06,BOVAB83,70,0.49,0.52,2495.0,83.0,2018-02-19
2018-02-06,BOVAB80,70,0.8,1.81,2375.1,80.0,2018-02-19
2018-02-06,BOVAB79,70,1.36,2.0,516.0,79.0,2018-02-19
2018-02-06,BOVAB70,70,9.2,8.9,9050.0,70.0,2018-02-19
2018-02-06,BOVAB28,70,1.95,2.24,3070.0,78.0,2018-02-19
2018-02-06,BOVAB13,70,1.05,1.2,2477.5,81.0,2018-02-19
2018-02-06,BOVAB85,70,0.22,0.22,66.0,85.0,2018-02-19
2018-02-07,BOVAC81,70,2.58,1.96,74053.0,81.0,2018-03-19
2018-02-07,BOVAC83,70,1.59,1.4,3118.0,83.0,2018-03-19
2018-02-07,BOVAC82,70,1.69,1.5,7257.0,82.0,2018-03-19
2018-02-07,BOVAB83,70,0.41,0.29,22821.7,83.0,2018-02-19
2018-02-07,BOVAB84,70,0.17,0.13,9807.0,84.0,2018-02-19
2018-02-07,BOVAB80,70,1.9,1.22,58692.6,80.0,2018-02-19
2018-02-07,BOVAB79,70,2.18,1.78,1980.0,79.0,2018-02-19
2018-02-07,BOVAB76,70,4.35,4.35,6525.0,76.0,2018-02-19
2018-02-07,BOVAB13,70,1.17,0.73,23796.9,81.0,2018-02-19
2018-02-07,BOVAB82,70,0.66,0.77,9900.0,82.0,2018-02-19
2018-02-08,BOVAF100,70,0.3,0.3,600.0,100.0,2018-06-18
2018-02-08,BOVAC85,70,0.42,0.45,8700.0,85.0,2018-03-19
2018-02-08,BOVAC83,70,1.22,1.22,1830.0,83.0,2018-03-19
2018-02-08,BOVAC82,70,1.62,1.2,16859.0,82.0,2018-03-19
2018-02-08,BOVAC81,70,2.12,1.69,38925.0,81.0,2018-03-19
2018-02-08,BOVAC79,70,3.24,2.57,14625.0,79.0,2018-03-19
2018-02-08,BOVAC80,70,2.59,2.03,18583.0,80.0,2018-03-19
2018-02-08,BOVAB82,70,0.48,0.23,1348.0,82.0,2018-02-19
2018-02-08,BOVAB80,70,1.47,0.73,16160.0,80.0,2018-02-19
2018-02-08,BOVAB79,70,1.87,1.08,19752.0,79.0,2018-02-19
2018-02-08,BOVAB71,70,8.0,8.0,40000.0,71.0,2018-02-19
2018-02-08,BOVAB28,70,2.2,2.2,2200.0,78.0,2018-02-19
2018-02-08,BOVAB13,70,0.82,0.29,1346.5,81.0,2018-02-19
2018-02-08,BOVAB83,70,0.1,0.1,232.0,83.0,2018-02-19
2018-02-09,BOVAC81,70,1.37,1.12,18085.0,81.0,2018-03-19
2018-02-09,BOVAD80,70,2.7,2.72,18970.0,80.0,2018-04-16
2018-02-09,BOVAD79,70,3.11,3.22,22155.0,79.0,2018-04-16
2018-02-09,BOVAD78,70,3.69,3.36,152970.0,78.0,2018-04-16
2018-02-09,BOVAC85,70,0.3,0.3,60.0,85.0,2018-03-19
2018-02-09,BOVAC84,70,0.47,0.48,2620.0,84.0,2018-03-19
2018-02-09,BOVAD81,70,2.25,1.88,11635.0,81.0,2018-04-16
2018-02-09,BOVAC80,70,1.7,1.94,14470.0,80.0,2018-03-19
2018-02-09,BOVAC82,70,1.22,1.08,8889.6,82.0,2018-03-19
2018-02-09,BOVAC78,70,2.81,2.41,63754.0,78.0,2018-03-19
2018-02-09,BOVAB80,70,0.77,0.6,3229.4,80.0,2018-02-19
2018-02-09,BOVAB79,70,1.0,0.89,11573.0,79.0,2018-02-19
2018-02-09,BOVAB76,70,1.51,2.9,2875.0,76.0,2018-02-19
2018-02-09,BOVAB75,70,3.0,3.5,3600.0,75.0,2018-02-19
2018-02-09,BOVAB70,70,8.6,8.4,7660.0,70.0,2018-02-19
2018-02-09,BOVAB28,70,1.52,1.25,17770.0,78.0,2018-02-19
2018-02-09,BOVAB13,70,0.18,0.18,270.0,81.0,2018-02-19
2018-02-09,BOVAC79,70,2.36,2.42,25744.0,79.0,2018-03-19
2018-02-14,BOVAD80,70,3.12,3.12,312.0,80.0,2018-04-16
2018-02-14,BOVAC84,70,0.73,0.8,4798.0,84.0,2018-03-19
2018-02-14,BOVAC83,70,1.08,1.08,324.0,83.0,2018-03-19
2018-02-14,BOVAC82,70,1.22,1.32,4288.0,82.0,2018-03-19
2018-02-14,BOVAC81,70,1.75,1.9,7970.0,81.0,2018-03-19
2018-02-14,BOVAC80,70,2.28,2.39,23263.0,80.0,2018-03-19
2018-02-14,BOVAC79,70,3.18,3.18,318.0,79.0,2018-03-19
2018-02-14,BOVAC78,70,3.6,3.81,9420.0,78.0,2018-03-19
2018-02-14,BOVAB83,70,0.1,0.1,1000.0,83.0,2018-02-19
2018-02-14,BOVAB82,70,0.22,0.14,1128.0,82.0,2018-02-19
2018-02-14,BOVAB80,70,0.7,0.73,10443.8,80.0,2018-02-19
2018-02-14,BOVAB79,70,1.35,1.3,14710.0,79.0,2018-02-19
2018-02-14,BOVAB76,70,4.1,3.9,1200.0,76.0,2018-02-19
2018-02-14,BOVAB75,70,5.5,5.0,1575.0,75.0,2018-02-19
2018-02-14,BOVAB28,70,2.2,2.2,880.0,78.0,2018-02-19
2018-02-15,BOVAC81,70,2.19,2.29,13683.4,81.0,2018-03-19
2018-02-15,BOVAC82,70,1.5,1.78,14336.0,82.0,2018-03-19
2018-02-15,BOVAC83,70,1.26,1.38,47205.7,83.0,2018-03-19
2018-02-15,BOVAF100,70,0.19,0.19,190.0,100.0,2018-06-18
2018-02-15,BOVAD83,70,2.13,2.17,92075.0,83.0,2018-04-16
2018-02-15,BOVAD82,70,2.7,2.74,21950.0,82.0,2018-04-16
2018-02-15,BOVAC80,70,3.1,3.17,12109.0,80.0,2018-03-19
2018-02-15,BOVAD84,70,1.71,1.71,51300.0,84.0,2018-04-16
2018-02-15,BOVAD81,70,3.4,3.4,3400.0,81.0,2018-04-16
2018-02-15,BOVAC79,70,3.61,3.71,15974.0,79.0,2018-03-19
2018-02-15,BOVAB73,70,8.4,8.4,42000.0,73.0,2018-02-19
2018-02-15,BOVAB83,70,0.07,0.07,63.0,83.0,2018-02-19
2018-02-15,BOVAB82,70,0.24,0.24,480.0,82.0,2018-02-19
2018-02-15,BOVAB80,70,1.65,1.59,5013.6,80.0,2018-02-19
2018-02-15,BOVAB76,70,5.38,5.35,9147.0,76.0,2018-02-19
2018-02-15,BOVAB75,70,6.5,6.45,1945.0,75.0,2018-02-19
2018-02-15,BOVAB70,70,11.35,11.35,1135.0,70.0,2018-02-19
2018-02-15,BOVAB28,70,3.3,3.32,21480.0,78.0,2018-02-19
2018-02-15,BOVAB13,70,0.87,0.8,8995.0,81.0,2018-02-19
2018-02-15,BOVAB11,70,0.5,0.5,2500.0,81.5,2018-02-19
2018-02-15,BOVAC78,70,4.48,4.48,15680.0,78.0,2018-03-19
2018-02-16,BOVAC785,70,3.9,3.9,5850.0,78.5,2018-03-19
2018-02-16,BOVAC79,70,3.61,3.61,25270.0,79.0,2018-03-19
2018-02-16,BOVAC80,70,2.84,2.94,25166.3,80.0,2018-03-19
2018-02-16,BOVAC81,70,2.27,2.27,2947.0,81.0,2018-03-19
2018-02-16,BOVAC82,70,1.71,1.82,23301.9,82.0,2018-03-19
2018-02-16,BOVAD82,70,2.7,2.67,18795.0,82.0,2018-04-16
2018-02-16,BOVAC84,70,0.92,0.81,30156.0,84.0,2018-03-19
2018-02-16,BOVAC85,70,0.54,0.54,1890.0,85.0,2018-03-19
2018-02-16,BOVAD81,70,3.12,3.12,93.6,81.0,2018-04-16
2018-02-16,BOVAD83,70,2.21,2.21,44200.0,83.0,2018-04-16
2018-02-16,BOVAC78,70,4.27,4.45,203167.0,78.0,2018-03-19
2018-02-16,BOVAC83,70,1.25,1.31,34751.0,83.0,2018-03-19
2018-02-16,BOVAC72,70,9.75,9.75,9750.0,72.0,2018-03-19
2018-02-16,BOVAC7,70,4.6,4.6,5060.0,77.5,2018-03-19
2018-02-16,BOVAC25,70,6.3,6.3,42210.0,75.5,2018-03-19
2018-02-16,BOVAB82,70,0.15,0.12,2398.8,82.0,2018-02-19
2018-02-16,BOVAB80,70,1.22,1.4,43488.0,80.0,2018-02-19
2018-02-16,BOVAB79,70,2.32,2.36,29537.5,79.0,2018-02-19
2018-02-16,BOVAB76,70,5.25,5.45,177276.0,76.0,2018-02-19
2018-02-16,BOVAB75,70,6.22,6.45,113756.0,75.0,2018-02-19
2018-02-16,BOVAB74,70,7.35,7.38,43371.0,74.0,2018-02-19
2018-02-16,BOVAB73,70,8.0,8.0,56000.0,73.0,2018-02-19
2018-02-16,BOVAB69,70,12.6,12.6,12600.0,69.0,2018-02-19
2018-02-16,BOVAB37,70,4.35,4.35,14355.0,77.0,2018-02-19
2018-02-16,BOVAB28,70,3.28,3.35,125369.0,78.0,2018-02-19
2018-02-16,BOVAB13,70,0.7,0.55,10904.4,81.0,2018-02-19
2018-02-19,BOVAD84,70,1.93,1.93,193.0,84.0,2018-04-16
2018-02-19,BOVAD81,70,3.63,3.63,1089.0,81.0,2018-04-16
2018-02-19,BOVAC85,70,0.71,0.65,23337.6,85.0,2018-03-19
2018-02-19,BOVAC78,70,4.9,4.9,29400.0,78.0,2018-03-19
2018-02-19,BOVAC83,70,1.44,1.43,6455.0,83.0,2018-03-19
2018-02-19,BOVAC82,70,1.94,1.84,97922.5,82.0,2018-03-19
2018-02-19,BOVAC84,70,1.08,0.99,5170.0,84.0,2018-03-19
2018-02-20,BOVAD78,70,5.28,5.28,2640.0,78.0,2018-04-16
2018-02-20,BOVAF85,70,3.73,3.73,2611.0,85.0,2018-06-18
2018-02-20,BOVAD83,70,2.92,2.99,10757.0,83.0,2018-04-16
2018-02-20,BOVAD82,70,2.75,2.75,9625.0,82.0,2018-04-16
2018-02-20,BOVAD81,70,3.34,3.34,11690.0,81.0,2018-04-16
2018-02-20,BOVAC84,70,0.88,1.35,26784.0,84.0,2018-03-19
2018-02-20,BOVAC85,70,0.54,0.95,8024.0,85.0,2018-03-19
2018-02-20,BOVAC82,70,1.75,2.54,476230.0,82.0,2018-03-19
2018-02-20,BOVAC81,70,2.36,3.05,21033.4,81.0,2018-03-19
2018-02-20,BOVAC80,70,3.03,3.72,41980.0,80.0,2018-03-19
2018-02-20,BOVAC79,70,3.56,3.56,1780.0,79.0,2018-03-19
2018-02-20,BOVAC78,70,5.45,5.51,43804.0,78.0,2018-03-19
2018-02-20,BOVAC83,70,1.7,1.83,9543.0,83.0,2018-03-19
2018-02-21,BOVAC85,70,1.25,1.15,9183.0,85.0,2018-03-19
2018-02-21,BOVAD885,70,0.8,0.8,80.0,88.5,2018-04-16
2018-02-21,BOVAD85,70,2.21,1.97,36804.0,85.0,2018-04-16
2018-02-21,BOVAD84,70,2.53,2.63,344670.0,84.0,2018-04-16
2018-02-21,BOVAD83,70,3.28,3.03,22085.0,83.0,2018-04-16
2018-02-21,BOVAD82,70,3.58,3.96,14218.0,82.0,2018-04-16
2018-02-21,BOVAD81,70,4.82,4.34,15672.0,81.0,2018-04-16
2018-02-21,BOVAC87,70,0.41,0.42,165288.0,87.0,2018-03-19
2018-02-21,BOVAC83,70,2.05,2.04,24279.3,83.0,2018-03-19
2018-02-21,BOVAC84,70,1.5,1.5,667568.2,84.0,2018-03-19
2018-02-21,BOVAC82,70,2.91,2.64,70849.2,82.0,2018-03-19
2018-02-21,BOVAC81,70,3.35,3.39,73126.0,81.0,2018-03-19
2018-02-21,BOVAC80,70,4.42,4.39,7484.0,80.0,2018-03-19
2018-02-21,BOVAC79,70,5.0,5.0,3500.0,79.0,2018-03-19
2018-02-21,BOVAC78,70,5.72,5.72,1144.0,78.0,2018-03-19
2018-02-21,BOVAC86,70,0.82,0.81,325600.0,86.0,2018-03-19
2018-02-22,BOVAD85,70,2.22,2.22,7770.0,85.0,2018-04-16
2018-02-22,BOVAD86,70,1.69,1.79,17637.0,86.0,2018-04-16
2018-02-22,BOVAD83,70,3.06,3.06,10710.0,83.0,2018-04-16
2018-02-22,BOVAD885,70,0.93,0.93,93.0,88.5,2018-04-16
2018-02-22,BOVAD87,70,1.73,1.73,1730.0,87.0,2018-04-16
2018-02-22,BOVAD82,70,3.98,3.98,13930.0,82.0,2018-04-16
2018-02-22,BOVAC87,70,0.62,0.62,1860.0,87.0,2018-03-19
2018-02-22,BOVAC86,70,0.89,0.74,8941.0,86.0,2018-03-19
2018-02-22,BOVAC85,70,1.38,1.07,9481.0,85.0,2018-03-19
2018-02-22,BOVAC84,70,1.7,1.55,14230.0,84.0,2018-03-19
2018-02-22,BOVAC83,70,2.38,2.11,24877.2,83.0,2018-03-19
2018-02-22,BOVAC82,70,2.88,3.15,11601.0,82.0,2018-03-19
2018-02-22,BOVAC80,70,4.7,4.26,3452.0,80.0,2018-03-19
2018-02-23,BOVAD86,70,1.78,1.72,18789.0,86.0,2018-04-16
2018-02-23,BOVAD85,70,2.07,2.2,12059.0,85.0,2018-04-16
2018-02-23,BOVAD845,70,2.2,2.4,4600.0,84.5,2018-04-16
2018-02-23,BOVAD84,70,2.61,2.47,9382.0,84.0,2018-04-16
2018-02-23,BOVAD83,70,3.48,3.21,35525.0,83.0,2018-04-16
2018-02-23,BOVAD82,70,4.16,3.88,28140.0,82.0,2018-04-16
2018-02-23,BOVAC87,70,0.4,0.4,9880.0,87.0,2018-03-19
2018-02-23,BOVAC86,70,0.8,0.82,10688.0,86.0,2018-03-19
2018-02-23,BOVAC85,70,1.29,1.08,11043.0,85.0,2018-03-19
2018-02-23,BOVAC84,70,1.8,1.52,2311.0,84.0,2018-03-19
2018-02-23,BOVAC83,70,2.21,2.38,12322.0,83.0,2018-03-19
2018-02-23,BOVAC82,70,2.91,3.08,11463.0,82.0,2018-03-19
2018-02-23,BOVAC81,70,3.84,3.84,42624.0,81.0,2018-03-19
2018-02-23,BOVAC79,70,5.7,5.7,57570.0,79.0,2018-03-19
2018-02-26,BOVAD885,70,0.91,0.91,455.0,88.5,2018-04-16
2018-02-26,BOVAD87,70,1.65,1.46,10738.0,87.0,2018-04-16
2018-02-26,BOVAD85,70,2.78,2.41,10536.0,85.0,2018-04-16
2018-02-26,BOVAD84,70,3.01,3.01,10535.0,84.0,2018-04-16
2018-02-26,BOVAD83,70,3.63,3.68,38395.0,83.0,2018-04-16
2018-02-26,BOVAC87,70,0.75,0.53,3005.3,87.0,2018-03-19
2018-02-26,BOVAC86,70,1.17,0.95,1808.2,86.0,2018-03-19
2018-02-26,BOVAC85,70,1.77,1.27,4185.8,85.0,2018-03-19
2018-02-26,BOVAC84,70,2.36,1.95,9614.0,84.0,2018-03-19
2018-02-26,BOVAC83,70,3.19,2.7,32608.1,83.0,2018-03-19
2018-02-26,BOVAC82,70,3.59,3.36,6021.8,82.0,2018-03-19
2018-02-26,BOVAC81,70,4.59,4.82,27772.0,81.0,2018-03-19
2018-02-26,BOVAC80,70,5.75,5.15,1090.0,80.0,2018-03-19
2018-02-27,BOVAD885,70,0.83,0.83,74.7,88.5,2018-04-16
2018-02-27,BOVAD87,70,1.29,1.24,2813.0,87.0,2018-04-16
2018-02-27,BOVAD86,70,1.87,1.87,561.0,86.0,2018-04-16
2018-02-27,BOVAD85,70,2.3,2.24,15890.0,85.0,2018-04-16
2018-02-27,BOVAD84,70,2.88,2.81,19915.0,84.0,2018-04-16
2018-02-27,BOVAD83,70,3.53,3.34,75381.2,83.0,2018-04-16
2018-02-27,BOVAD82,70,3.99,3.98,58612.0,82.0,2018-04-16
2018-02-27,BOVAC87,70,0.6,0.45,3425.0,87.0,2018-03-19
2018-02-27,BOVAC86,70,0.88,0.64,89.4,86.0,2018-03-19
2018-02-27,BOVAC85,70,1.39,1.1,30782.0,85.0,2018-03-19
2018-02-27,BOVAC84,70,1.85,1.7,32670.0,84.0,2018-03-19
2018-02-27,BOVAC83,70,2.59,2.2,40964.0,83.0,2018-03-19
2018-02-27,BOVAC82,70,2.94,2.89,74576.0,82.0,2018-03-19
2018-02-27,BOVAC81,70,3.77,3.93,43047.0,81.0,2018-03-19
2018-02-27,BOVAC80,70,4.77,4.79,70213.0,80.0,2018-03-19
2018-02-28,BOVAD87,70,1.06,0.95,9915.1,87.0,2018-04-16
2018-02-28,BOVAD86,70,1.42,1.28,10003.0,86.0,2018-04-16
2018-02-28,BOVAD85,70,1.64,1.6,12181.3,85.0,2018-04-16
2018-02-28,BOVAD84,70,2.44,2.26,32526.1,84.0,2018-04-16
2018-02-28,BOVAD83,70,2.99,2.7,62697.5,83.0,2018-04-16
2018-02-28,BOVAC87,70,0.37,0.28,4150.0,87.0,2018-03-19
2018-02-28,BOVAC86,70,0.45,0.37,684.5,86.0,2018-03-19
2018-02-28,BOVAC85,70,0.98,0.68,16353.2,85.0,2018-03-19
2018-02-28,BOVAC84,70,1.5,1.12,1669.0,84.0,2018-03-19
2018-02-28,BOVAC83,70,1.93,1.56,10074.3,83.0,2018-03-19
2018-02-28,BOVAC82,70,2.68,2.16,47898.6,82.0,2018-03-19
2018-02-28,BOVAC81,70,3.0,3.11,11556.0,81.0,2018-03-19
2018-02-28,BOVAC80,70,3.97,3.67,24764.0,80.0,2018-03-19
2018-03-01,BOVAG90,70,2.4,2.4,3600.0,90.0,2018-07-16
2018-03-01,BOVAD885,70,0.63,0.63,63.0,88.5,2018-04-16
2018-03-01,BOVAD87,70,1.01,1.05,618.0,87.0,2018-04-16
2018-03-01,BOVAD86,70,1.31,1.03,5754.1,86.0,2018-04-16
2018-03-01,BOVAD85,70,1.81,1.43,5872.0,85.0,2018-04-16
2018-03-01,BOVAD83,70,2.56,2.56,9241.6,83.0,2018-04-16
2018-03-01,BOVAD82,70,3.39,3.43,13952.9,82.0,2018-04-16
2018-03-01,BOVAD81,70,3.89,3.89,389.0,81.0,2018-04-16
2018-03-01,BOVAC87,70,0.28,0.28,700.0,87.0,2018-03-19
2018-03-01,BOVAC86,70,0.36,0.3,17.5,86.0,2018-03-19
2018-03-01,BOVAC85,70,0.65,0.52,12529.5,85.0,2018-03-19
2018-03-01,BOVAC84,70,1.03,0.87,9776.3,84.0,2018-03-19
2018-03-01,BOVAC83,70,1.47,1.23,11821.2,83.0,2018-03-19
2018-03-01,BOVAC82,70,2.06,1.69,18266.3,82.0,2018-03-19
2018-03-01,BOVAC80,70,3.65,3.65,365.0,80.0,2018-03-19
2018-03-02,BOVAE88,70,1.13,1.13,11300.0,88.0,2018-05-21
2018-03-02,BOVAD87,70,0.79,0.83,656.0,87.0,2018-04-16
2018-03-02,BOVAD86,70,0.93,1.09,7129.3,86.0,2018-04-16
2018-03-02,BOVAD85,70,1.22,1.18,8664.0,85.0,2018-04-16
2018-03-02,BOVAD845,70,1.57,1.57,3140.0,84.5,2018-04-16
2018-03-02,BOVAD84,70,1.57,1.85,18036.4,84.0,2018-04-16
2018-03-02,BOVAD83,70,1.99,2.08,14692.7,83.0,2018-04-16
2018-03-02,BOVAD82,70,2.5,2.83,28316.0,82.0,2018-04-16
2018-03-02,BOVAC87,70,0.12,0.23,1814.3,87.0,2018-03-19
2018-03-02,BOVAC86,70,0.15,0.35,1959.3,86.0,2018-03-19
2018-03-02,BOVAC85,70,0.4,0.48,3007.4,85.0,2018-03-19
2018-03-02,BOVAC84,70,0.69,0.71,3254.0,84.0,2018-03-19
2018-03-02,BOVAC83,70,1.02,1.42,15726.4,83.0,2018-03-19
2018-03-02,BOVAC82,70,1.47,1.88,42536.9,82.0,2018-03-19
2018-03-02,BOVAC81,70,1.85,1.83,2948.0,81.0,2018-03-19
2018-03-02,BOVAD81,70,3.4,3.4,204.0,81.0,2018-04-16
2018-03-05,BOVAC86,70,0.34,0.29,6406.9,86.0,2018-03-19
2018-03-05,BOVAE88,70,1.26,1.26,18900.0,88.0,2018-05-21
2018-03-05,BOVAD87,70,0.83,0.83,166.0,87.0,2018-04-16
2018-03-05,BOVAD86,70,1.03,0.98,11459.3,86.0,2018-04-16
2018-03-05,BOVAD85,70,1.3,1.58,3233.0,85.0,2018-04-16
2018-03-05,BOVAD84,70,1.82,2.16,37430.0,84.0,2018-04-16
2018-03-05,BOVAD83,70,2.52,2.52,2520.0,83.0,2018-04-16
2018-03-05,BOVAD82,70,3.36,3.27,23532.0,82.0,2018-04-16
2018-03-05,BOVAC84,70,0.8,0.93,23614.0,84.0,2018-03-19
2018-03-05,BOVAC85,70,0.57,0.52,21242.3,85.0,2018-03-19
2018-03-05,BOVAC83,70,1.39,1.44,8293.2,83.0,2018-03-19
2018-03-05,BOVAC82,70,1.62,2.06,25396.0,82.0,2018-03-19
2018-03-05,BOVAC81,70,2.34,2.88,12365.0,81.0,2018-03-19
2018-03-05,BOVAC80,70,3.22,3.1,29290.0,80.0,2018-03-19
2018-03-05,BOVAC87,70,0.14,0.23,2782.1,87.0,2018-03-19
2018-03-06,BOVAD82,70,3.74,3.06,50445.0,82.0,2018-04-16
2018-03-06,BOVAD83,70,3.07,3.07,11052.0,83.0,2018-04-16
2018-03-06,BOVAD81,70,4.12,4.12,824.0,81.0,2018-04-16
2018-03-06,BOVAD85,70,1.83,1.53,6619.5,85.0,2018-04-16
2018-03-06,BOVAD86,70,1.45,1.14,1013.3,86.0,2018-04-16
2018-03-06,BOVAD84,70,2.47,2.43,22282.0,84.0,2018-04-16
2018-03-06,BOVAC87,70,0.31,0.11,256.1,87.0,2018-03-19
2018-03-06,BOVAC82,70,2.57,1.84,31086.0,82.0,2018-03-19
2018-03-06,BOVAC85,70,0.73,0.49,4056.0,85.0,2018-03-19
2018-03-06,BOVAC79,70,4.8,4.8,2400.0,79.0,2018-03-19
2018-03-06,BOVAC80,70,3.9,3.9,780.0,80.0,2018-03-19
2018-03-06,BOVAC86,70,0.42,0.27,4254.1,86.0,2018-03-19
2018-03-06,BOVAC83,70,1.87,1.21,34045.7,83.0,2018-03-19
2018-03-06,BOVAC84,70,1.25,0.81,14944.0,84.0,2018-03-19
2018-03-07,BOVAD86,70,1.03,0.89,6066.0,86.0,2018-04-16
2018-03-07,BOVAD85,70,1.4,1.31,5694.7,85.0,2018-04-16
2018-03-07,BOVAD84,70,1.43,1.62,11805.0,84.0,2018-04-16
2018-03-07,BOVAD83,70,2.1,2.13,22788.0,83.0,2018-04-16
2018-03-07,BOVAD81,70,3.1,3.12,373.2,81.0,2018-04-16
2018-03-07,BOVAD82,70,2.57,2.67,38168.9,82.0,2018-04-16
2018-03-07,BOVAC86,70,0.22,0.11,229.4,86.0,2018-03-19
2018-03-07,BOVAC85,70,0.39,0.21,947.9,85.0,2018-03-19
2018-03-07,BOVAC84,70,0.55,0.4,3196.0,84.0,2018-03-19
2018-03-07,BOVAC83,70,1.07,0.9,11892.1,83.0,2018-03-19
2018-03-07,BOVAC82,70,1.63,1.4,41142.2,82.0,2018-03-19
2018-03-07,BOVAC87,70,0.04,0.04,4.0,87.0,2018-03-19
2018-03-08,BOVAE865,70,1.4,1.42,16920.0,86.5,2018-05-21
2018-03-08,BOVAD86,70,0.91,0.83,224.3,86.0,2018-04-16
2018-03-08,BOVAD85,70,1.25,1.14,36.8,85.0,2018-04-16
2018-03-08,BOVAD84,70,1.86,1.62,17324.0,84.0,2018-04-16
2018-03-08,BOVAD83,70,1.91,1.95,6708.0,83.0,2018-04-16
2018-03-08,BOVAD82,70,3.02,3.02,1812.0,82.0,2018-04-16
2018-03-08,BOVAC85,70,0.29,0.21,395.0,85.0,2018-03-19
2018-03-08,BOVAC84,70,0.33,0.33,66.0,84.0,2018-03-19
2018-03-08,BOVAC83,70,1.12,0.63,7504.3,83.0,2018-03-19
2018-03-08,BOVAC82,70,1.74,1.15,12757.0,82.0,2018-03-19
2018-03-08,BOVAC80,70,2.83,2.81,2254.0,80.0,2018-03-19
2018-03-08,BOVAC86,70,0.14,0.12,641.2,86.0,2018-03-19
2018-03-09,BOVAF100,70,0.16,0.16,480.0,100.0,2018-06-18
2018-03-09,BOVAD86,70,0.99,1.13,1177.2,86.0,2018-04-16
2018-03-09,BOVAD85,70,1.41,1.47,1984.0,85.0,2018-04-16
2018-03-09,BOVAD845,70,1.65,1.65,8250.0,84.5,2018-04-16
2018-03-09,BOVAD84,70,1.46,1.88,13731.0,84.0,2018-04-16
2018-03-09,BOVAD83,70,2.01,2.55,28861.0,83.0,2018-04-16
2018-03-09,BOVAC87,70,0.09,0.03,2.3,87.0,2018-03-19
2018-03-09,BOVAC85,70,0.34,0.36,310.0,85.0,2018-03-19
2018-03-09,BOVAC84,70,0.68,0.65,7020.0,84.0,2018-03-19
2018-03-09,BOVAC83,70,0.62,1.15,21654.8,83.0,2018-03-19
2018-03-09,BOVAC82,70,1.3,1.94,39735.8,82.0,2018-03-19
2018-03-09,BOVAD82,70,2.63,3.11,33188.0,82.0,2018-04-16
2018-03-12,BOVAC87,70,0.09,0.09,0.9,87.0,2018-03-19
2018-03-12,BOVAD86,70,1.2,1.31,8729.0,86.0,2018-04-16
2018-03-12,BOVAD85,70,1.55,1.77,10829.8,85.0,2018-04-16
2018-03-12,BOVAD84,70,2.32,2.32,9280.0,84.0,2018-04-16
2018-03-12,BOVAD83,70,2.9,2.95,18180.0,83.0,2018-04-16
2018-03-12,BOVAD80,70,5.0,5.1,30400.0,80.0,2018-04-16
2018-03-12,BOVAC86,70,0.2,0.12,1930.0,86.0,2018-03-19
2018-03-12,BOVAD82,70,3.49,3.64,40375.0,82.0,2018-04-16
2018-03-12,BOVAC84,70,1.0,0.83,990990.0,84.0,2018-03-19
2018-03-12,BOVAC83,70,1.39,1.56,13600.0,83.0,2018-03-19
2018-03-12,BOVAC82,70,2.13,2.26,338203.2,82.0,2018-03-19
2018-03-12,BOVAC85,70,0.33,0.43,2312.0,85.0,2018-03-19
2018-03-12,BOVAC81,70,2.95,2.98,3546.0,81.0,2018-03-19
2018-03-12,BOVAC80,70,4.23,4.27,34000.0,80.0,2018-03-19
2018-03-12,BOVAC78,70,6.18,6.18,24720.0,78.0,2018-03-19
2018-03-12,BOVAC36,70,8.0,8.0,16000.0,76.0,2018-03-19
2018-03-13,BOVAD87,70,0.66,0.64,13.0,87.0,2018-04-16
2018-03-13,BOVAD86,70,1.32,1.0,15296.2,86.0,2018-04-16
2018-03-13,BOVAD85,70,1.59,1.4,44.4,85.0,2018-04-16
2018-03-13,BOVAD84,70,2.37,2.15,31221.2,84.0,2018-04-16
2018-03-13,BOVAD83,70,2.91,2.91,11610.9,83.0,2018-04-16
2018-03-13,BOVAD82,70,3.6,3.6,5760.0,82.0,2018-04-16
2018-03-13,BOVAC87,70,0.02,0.01,29.2,87.0,2018-03-19
2018-03-13,BOVAC86,70,0.08,0.08,232.0,86.0,2018-03-19
2018-03-13,BOVAC85,70,0.23,0.23,2.3,85.0,2018-03-19
2018-03-13,BOVAC84,70,0.85,0.48,6818.0,84.0,2018-03-19
2018-03-13,BOVAC83,70,1.61,1.16,270.9,83.0,2018-03-19
2018-03-13,BOVAC82,70,2.55,1.64,83698.4,82.0,2018-03-19
2018-03-13,BOVAC80,70,4.45,4.45,8900.0,80.0,2018-03-19
2018-03-14,BOVAE83,70,3.35,3.35,670.0,83.0,2018-05-21
2018-03-14,BOVAD87,70,0.75,0.58,271.7,87.0,2018-04-16
2018-03-14,BOVAD86,70,0.88,0.77,59.0,86.0,2018-04-16
2018-03-14,BOVAD85,70,1.26,1.14,59.5,85.0,2018-04-16
2018-03-14,BOVAD84,70,2.13,1.7,14702.7,84.0,2018-04-16
2018-03-14,BOVAD83,70,2.77,2.25,30723.9,83.0,2018-04-16
2018-03-14,BOVAD82,70,3.18,2.82,42452.4,82.0,2018-04-16
